Time,Weight
14:25:13,-0.026533421
14:25:14,-0.043417462
14:25:15,-0.049448217
14:25:16,0.003617762
14:25:17,-0.056684605
14:25:18,0.002412129
14:25:19,-0.051860778
14:25:20,-0.030151615
14:25:21,-0.009648085
14:25:22,-0.038593636
14:25:23,-0.019297033
14:25:24,-0.04462439
14:25:25,-0.038593636
14:25:26,-0.033769809
14:25:27,-0.019297033
14:25:28,-0.013266279
14:25:29,-0.038593636
14:25:30,-0.033769809
14:25:31,-0.038593636
14:25:32,0.007235956
14:25:33,-0.054272044
14:25:34,-0.06271536
14:25:35,-0.049448217
14:25:36,-0.036181075
14:25:37,-0.010855013
14:25:38,-0.020502666
14:25:39,-0.049448217
14:25:40,-0.047035656
14:25:41,-0.036181075
14:25:42,-0.043417462
14:25:43,-0.028945982
14:25:44,-0.01567884
14:25:45,-0.055478972
14:25:46,-0.016884473
14:25:47,-0.020502666
14:25:48,-0.036181075
14:25:49,-0.055478972
14:25:50,-0.045830023
14:25:51,-0.026533421
14:25:52,-0.025327788
14:25:53,-0.036181075
14:25:54,-0.031357248
14:25:55,-0.002411698
14:25:56,-0.014473207
14:25:57,-0.026533421
14:25:58,-0.014473207
14:25:59,-0.05065385
14:26:00,-0.049448217
14:26:01,-0.041006196
14:26:02,-0.038593636
14:26:03,-0.031357248
14:26:04,-0.067539186
14:26:05,-0.033769809
14:26:06,-0.016884473
14:26:07,-0.038593636
14:26:08,-0.039799269
14:26:09,-0.056684605
14:26:10,-0.055478972
14:26:11,-0.04462439
14:26:12,0.016884905
14:26:13,-0.002411698
14:26:14,-0.043417462
14:26:15,-0.037388003
14:26:16,-0.038593636
14:26:17,-0.016884473
14:26:18,-0.053066411
14:26:19,-0.043417462
14:26:20,-0.04462439
14:26:21,-0.022915227
14:26:22,-0.057890238
14:26:23,-0.043417462
14:26:24,-0.059097166
14:26:25,-0.055478972
14:26:26,-0.038593636
14:26:27,-0.022915227
14:26:28,-0.057890238
14:26:29,-0.012060646
14:26:30,-0.034975442
14:26:31,-0.06271536
14:26:32,-0.047035656
14:26:33,-0.039799269
14:26:34,-0.016884473
14:26:35,-0.048242584
14:26:36,0.003617762
14:26:37,-0.069951747
14:26:38,-0.021709594
14:26:39,-0.026533421
14:26:40,-0.030151615
14:26:41,-0.072363013
14:26:42,-0.05065385
14:26:43,-0.053066411
14:26:44,-0.031357248
14:26:45,-0.038593636
14:26:46,-0.055478972
14:26:47,-0.048242584
14:26:48,-0.030151615
14:26:49,-0.039799269
14:26:50,-0.065126626
14:26:51,-0.049448217
14:26:52,-0.048242584
14:26:53,-0.041006196
14:26:54,-0.053066411
14:26:55,-0.033769809
14:26:56,-0.04462439
14:26:57,-0.026533421
14:26:58,-0.059097166
14:26:59,-0.036181075
14:27:00,-0.025327788
14:27:01,-0.043417462
14:27:02,-0.045830023
14:27:03,-0.004824259
14:27:04,-0.037388003
14:27:05,-0.027739054
14:27:06,-0.066333553
14:27:07,-0.055478972
14:27:08,0.001206496
14:27:09,-0.028945982
14:27:10,-0.038593636
14:27:11,-0.033769809
14:27:12,-0.072363013
14:27:13,-0.034975442
14:27:14,-0.025327788
14:27:15,-0.031357248
14:27:16,-0.038593636
14:27:17,-0.055478972
14:27:18,-0.022915227
14:27:19,-0.009648085
14:27:20,-0.003618626
14:27:21,-0.026533421
14:27:22,-0.032564176
14:27:23,-0.026533421
14:27:24,-0.027739054
14:27:25,-0.016884473
14:27:26,-0.032564176
14:27:27,-0.014473207
14:27:28,-0.038593636
14:27:29,-0.039799269
14:27:30,-0.026533421
14:27:31,-0.001206065
14:27:32,-0.026533421
14:27:33,-0.059097166
14:27:34,-0.034975442
14:27:35,-0.02412086
14:27:36,-0.032564176
14:27:37,-0.067539186
14:27:38,-0.033769809
14:27:39,-0.033769809
14:27:40,-0.027739054
14:27:41,-0.05065385
14:27:42,-0.028945982
14:27:43,-0.030151615
14:27:44,-0.025327788
14:27:45,-0.041006196
14:27:46,-0.0180914
14:27:47,-0.033769809
14:27:48,-0.047035656
14:27:49,-0.045830023
14:27:50,-0.047035656
14:27:51,-0.041006196
14:27:52,-0.021709594
14:27:53,-0.036181075
14:27:54,-0.020502666
14:27:55,-0.051860778
14:27:56,-0.041006196
14:27:57,-0.026533421
14:27:58,-0.042211829
14:27:59,-0.034975442
14:28:00,-0.074775574
14:28:01,-0.021709594
14:28:02,-0.027739054
14:28:03,-0.028945982
14:28:04,-0.036181075
14:28:05,-0.042211829
14:28:06,-0.014473207
14:28:07,-0.04462439
14:28:08,-0.028945982
14:28:09,-0.055478972
14:28:10,-0.054272044
14:28:11,-0.043417462
14:28:12,-0.047035656
14:28:13,-0.041006196
14:28:14,-0.033769809
14:28:15,-0.002411698
14:28:16,-0.051860778
14:28:17,-0.060302799
14:28:18,-0.051860778
14:28:19,-0.042211829
14:28:20,-0.045830023
14:28:21,-0.01567884
14:28:22,-0.056684605
14:28:23,-0.091659615
14:28:24,-0.066333553
14:28:25,-0.045830023
14:28:26,-0.027739054
14:28:27,-0.019297033
14:28:28,-0.033769809
14:28:29,-0.069951747
14:28:30,-0.014473207
14:28:31,-0.020502666
14:28:32,-0.042211829
14:28:33,-0.014473207
14:28:34,-0.008442452
14:28:35,-0.01567884
14:28:36,0.015677977
14:28:37,-0.048242584
14:28:38,-0.003618626
14:28:39,-0.003618626
14:28:40,-0.012060646
14:28:41,-0.037388003
14:28:42,-0.051860778
