Date,Weight [Bridge Input Ch:1 -> 1046 S/N:583686]
2024-07-19 14:02:29.913087,0.209752544620052
2024-07-19 14:02:30.913087,0.20669894675749
2024-07-19 14:02:31.913087,0.235717966186955
2024-07-19 14:02:32.913087,0.220445057006593
2024-07-19 14:02:33.913087,0.232662728368513
2024-07-19 14:02:34.913087,0.183788763009029
2024-07-19 14:02:35.913087,0.20517050787035
2024-07-19 14:02:36.913087,0.185315561940287
2024-07-19 14:02:37.913087,0.168515853828667
2024-07-19 14:02:38.913087,0.217389819188151
2024-07-19 14:02:39.913087,0.20669894675749
2024-07-19 14:02:40.913087,0.20517050787035
2024-07-19 14:02:41.913087,0.197534873258088
2024-07-19 14:02:42.913087,0.191426037577128
2024-07-19 14:02:43.913087,0.19447963543969
2024-07-19 14:02:44.913087,0.215863020256892
2024-07-19 14:02:45.913087,0.199061672189391
2024-07-19 14:02:46.913087,0.241826801867915
2024-07-19 14:02:47.913087,0.208225745688748
2024-07-19 14:02:48.913087,0.220445057006593
2024-07-19 14:02:49.913087,0.199061672189391
2024-07-19 14:02:50.913087,0.160878579260523
2024-07-19 14:02:51.913087,0.197534873258088
2024-07-19 14:02:52.913087,0.197534873258088
2024-07-19 14:02:53.913087,0.232662728368513
2024-07-19 14:02:54.913087,0.229609130505996
2024-07-19 14:02:55.913087,0.197534873258088
2024-07-19 14:02:56.913087,0.214334581369753
2024-07-19 14:02:57.913087,0.203643708939092
2024-07-19 14:02:58.913087,0.19447963543969
2024-07-19 14:02:59.913087,0.203643708939092
2024-07-19 14:03:00.913087,0.255572912117018
2024-07-19 14:03:01.913087,0.228080691618812
2024-07-19 14:03:02.913087,283.113652350098
2024-07-19 14:03:03.913087,283.150308644095
2024-07-19 14:03:04.913087,283.124344862484
2024-07-19 14:03:05.913087,283.180854462456
2024-07-19 14:03:06.913087,283.159472717595
2024-07-19 14:03:07.913087,283.151835443027
2024-07-19 14:03:08.913087,283.138089332778
2024-07-19 14:03:09.913087,283.183909700275
2024-07-19 14:03:10.913087,283.180854462456
2024-07-19 14:03:11.913087,283.160999516526
2024-07-19 14:03:12.913087,283.173218827844
2024-07-19 14:03:13.913087,283.206819884023
2024-07-19 14:03:14.913087,283.211401920773
2024-07-19 14:03:15.913087,283.223619592135
2024-07-19 14:03:16.913087,283.229730067772
2024-07-19 14:03:17.913087,283.238894141271
2024-07-19 14:03:18.913087,283.193073773774
2024-07-19 14:03:19.913087,283.167109992163
2024-07-19 14:03:20.913087,283.211401920773
2024-07-19 14:03:21.913087,286.420318365462
2024-07-19 14:03:22.913087,288.089686861812
2024-07-19 14:03:23.913087,288.60287005791
2024-07-19 14:03:24.913087,288.859460835981
2024-07-19 14:03:25.913087,289.059540374125
2024-07-19 14:03:26.913087,289.167980817231
2024-07-19 14:03:27.913087,289.213801184728
2024-07-19 14:03:28.913087,289.154234706981
2024-07-19 14:03:29.913087,289.20158187341
2024-07-19 14:03:30.913087,289.285585333835
2024-07-19 14:03:31.913087,289.291694169516
2024-07-19 14:03:32.913087,289.322241627833
2024-07-19 14:03:33.913087,289.332932500264
2024-07-19 14:03:34.913087,289.334459299195
2024-07-19 14:03:35.913087,289.392497338054
2024-07-19 14:03:36.913087,289.676580336623
2024-07-19 14:03:37.913087,289.122160449734
2024-07-19 14:03:38.913087,289.375697629942
2024-07-19 14:03:39.913087,289.351260647262
2024-07-19 14:03:40.913087,289.340568134876
2024-07-19 14:03:41.913087,289.317659591083
2024-07-19 14:03:42.913087,289.331404061377
2024-07-19 14:03:43.913087,289.302385041947
2024-07-19 14:03:44.913087,289.351260647262
2024-07-19 14:03:45.913087,289.320713188946
2024-07-19 14:03:46.913087,289.360424720762
2024-07-19 14:03:47.913087,289.268783985768
2024-07-19 14:03:48.913087,289.406243448303
2024-07-19 14:03:49.913087,289.300858243016
2024-07-19 14:03:50.913087,289.409298686121
2024-07-19 14:03:51.913087,289.479556036298
2024-07-19 14:03:52.913087,289.514683891408
2024-07-19 14:03:53.913087,289.51621069034
2024-07-19 14:03:54.913087,289.473445560661
2024-07-19 14:03:55.913087,289.479556036298
2024-07-19 14:03:56.913087,289.484138073048
2024-07-19 14:03:57.913087,289.459701090368
2024-07-19 14:03:58.913087,289.462754688231
2024-07-19 14:03:59.913087,289.470391962799
2024-07-19 14:04:00.913087,289.374169191055
2024-07-19 14:04:01.913087,289.421516357483
2024-07-19 14:04:02.913087,289.366533556443
2024-07-19 14:04:03.913087,289.444426541232
2024-07-19 14:04:04.913087,289.423044796371
2024-07-19 14:04:05.913087,289.410825485053
2024-07-19 14:04:06.913087,289.413880722871
2024-07-19 14:04:07.913087,289.404716649372
2024-07-19 14:04:08.913087,289.371115593193
2024-07-19 14:04:09.913087,289.377224428873
2024-07-19 14:04:10.913087,289.357369482943
2024-07-19 14:04:11.913087,289.374169191055
2024-07-19 14:04:12.913087,289.331404061377
2024-07-19 14:04:13.913087,289.329877262445
2024-07-19 14:04:14.913087,289.279474858199
2024-07-19 14:04:15.913087,289.299331444085
2024-07-19 14:04:16.913087,289.294749407335
2024-07-19 14:04:17.913087,289.273366022518
2024-07-19 14:04:18.913087,289.250455838769
2024-07-19 14:04:19.913087,289.288638931698
2024-07-19 14:04:20.913087,289.293220968448
2024-07-19 14:04:21.913087,289.287112132767
2024-07-19 14:04:22.913087,289.313077554334
2024-07-19 14:04:23.913087,289.299331444085
2024-07-19 14:04:24.913087,289.251984277656
2024-07-19 14:04:25.913087,289.122160449734
2024-07-19 14:04:26.913087,289.140488596732
2024-07-19 14:04:27.913087,289.068704447624
2024-07-19 14:04:28.913087,289.106887540553
2024-07-19 14:04:29.913087,289.041212227126
2024-07-19 14:04:30.913087,289.108414339484
2024-07-19 14:04:31.913087,289.076341722193
2024-07-19 14:04:32.913087,289.091614631373
2024-07-19 14:04:33.913087,289.073286484374
2024-07-19 14:04:34.913087,289.079395320055
2024-07-19 14:04:35.913087,289.093141430304
2024-07-19 14:04:36.913087,289.053431538444
2024-07-19 14:04:37.913087,289.108414339484
2024-07-19 14:04:38.913087,289.083977356805
2024-07-19 14:04:39.913087,289.080923758942
2024-07-19 14:04:40.913087,289.094668229235
2024-07-19 14:04:41.913087,289.076341722193
2024-07-19 14:04:42.913087,289.094668229235
2024-07-19 14:04:43.913087,289.048849501694
2024-07-19 14:04:44.913087,289.068704447624
2024-07-19 14:04:45.913087,289.047321062807
2024-07-19 14:04:46.913087,289.038158629264
2024-07-19 14:04:47.913087,289.033576592514
2024-07-19 14:04:48.913087,289.064122410875
2024-07-19 14:04:49.913087,289.018302043378
2024-07-19 14:04:50.913087,288.960264004519
2024-07-19 14:04:51.913087,288.993865060698
2024-07-19 14:04:52.913087,289.015248445515
2024-07-19 14:04:53.913087,289.027466116877
2024-07-19 14:04:54.913087,288.977065352586
2024-07-19 14:04:55.913087,288.969428078018
2024-07-19 14:04:56.913087,288.958737205588
2024-07-19 14:04:57.913087,288.975536913699
2024-07-19 14:04:58.913087,289.028994555764
2024-07-19 14:04:59.913087,288.986229426086
2024-07-19 14:05:00.913087,288.915972075909
2024-07-19 14:05:01.913087,288.998447097448
2024-07-19 14:05:02.913087,288.978592151518
2024-07-19 14:05:03.913087,288.925136149408
2024-07-19 14:05:04.913087,289.009137969878
2024-07-19 14:05:05.913087,288.954155168838
2024-07-19 14:05:06.913087,288.943464296407
2024-07-19 14:05:07.913087,288.905279563522
2024-07-19 14:05:08.913087,288.90680800241
2024-07-19 14:05:09.913087,288.93735382077
2024-07-19 14:05:10.913087,288.890006654342
2024-07-19 14:05:11.913087,288.909861600272
2024-07-19 14:05:12.913087,288.960264004519
2024-07-19 14:05:13.913087,289.189362562092
2024-07-19 14:05:14.913087,289.400134612622
2024-07-19 14:05:15.913087,289.810986201296
2024-07-19 14:05:16.913087,290.078267851798
2024-07-19 14:05:17.913087,290.599086682508
2024-07-19 14:05:18.913087,290.783893311471
2024-07-19 14:05:19.913087,291.144342495898
2024-07-19 14:05:20.913087,291.497156045713
2024-07-19 14:05:21.913087,291.92633414143
2024-07-19 14:05:22.913087,292.36773318842
2024-07-19 14:05:23.913087,292.818294668954
2024-07-19 14:05:24.913087,293.513229256197
2024-07-19 14:05:25.913087,294.244818497482
2024-07-19 14:05:26.913087,294.932115810157
2024-07-19 14:05:27.913087,295.761454622117
2024-07-19 14:05:28.913087,296.548029944354
2024-07-19 14:05:29.913087,297.262819477527
2024-07-19 14:05:30.913087,298.25252793577
2024-07-19 14:05:31.913087,298.971899505693
2024-07-19 14:05:32.913087,299.529372990445
2024-07-19 14:05:33.913087,300.523663485438
2024-07-19 14:05:34.913087,301.249143891042
2024-07-19 14:05:35.913087,302.167068200177
2024-07-19 14:05:36.913087,302.663450048208
2024-07-19 14:05:37.913087,303.669959854518
2024-07-19 14:05:38.913087,304.534426521589
2024-07-19 14:05:39.913087,305.160632197542
2024-07-19 14:05:40.913087,305.829601363218
2024-07-19 14:05:41.913087,306.62686591793
2024-07-19 14:05:42.913087,307.537154592453
2024-07-19 14:05:43.913087,308.448968425951
2024-07-19 14:05:44.913087,309.064481589518
2024-07-19 14:05:45.913087,310.008369680265
2024-07-19 14:05:46.913087,310.788834526865
2024-07-19 14:05:47.913087,311.341727614823
2024-07-19 14:05:48.913087,312.161902353284
2024-07-19 14:05:49.913087,313.075244625669
2024-07-19 14:05:50.913087,313.942766530558
2024-07-19 14:05:51.913087,314.532315912514
2024-07-19 14:05:52.913087,315.361654724473
2024-07-19 14:05:53.913087,316.54686068411
2024-07-19 14:05:54.913087,317.04171573321
2024-07-19 14:05:55.913087,317.696938788637
2024-07-19 14:05:56.913087,318.572097968094
2024-07-19 14:05:57.913087,319.477802965911
2024-07-19 14:05:58.913087,320.200229773652
2024-07-19 14:05:59.913087,321.031095384543
2024-07-19 14:06:00.913087,322.052878100034
2024-07-19 14:06:01.913087,322.723375704598
2024-07-19 14:06:02.913087,323.360270613026
2024-07-19 14:06:03.913087,324.371362456086
2024-07-19 14:06:04.913087,325.176264285366
2024-07-19 14:06:05.913087,325.668064096647
