Time,Weight
14:25:13,-0.040441124
14:25:14,-0.066175068
14:25:15,-0.075366891
14:25:16,0.005514041
14:25:17,-0.086396288
14:25:18,0.003676466
14:25:19,-0.079044015
14:25:20,-0.045955822
14:25:21,-0.014705205
14:25:22,-0.058822795
14:25:23,-0.029411726
14:25:24,-0.068014617
14:25:25,-0.058822795
14:25:26,-0.051470521
14:25:27,-0.029411726
14:25:28,-0.020219904
14:25:29,-0.058822795
14:25:30,-0.051470521
14:25:31,-0.058822795
14:25:32,0.011028739
14:25:33,-0.082719164
14:25:34,-0.095588111
14:25:35,-0.075366891
14:25:36,-0.055145671
14:25:37,-0.016544754
14:25:38,-0.031249301
14:25:39,-0.075366891
14:25:40,-0.071689767
14:25:41,-0.055145671
14:25:42,-0.066175068
14:25:43,-0.044118247
14:25:44,-0.023897028
14:25:45,-0.084558713
14:25:46,-0.025734603
14:25:47,-0.031249301
14:25:48,-0.055145671
14:25:49,-0.084558713
14:25:50,-0.069852192
14:25:51,-0.040441124
14:25:52,-0.038603549
14:25:53,-0.055145671
14:25:54,-0.047793397
14:25:55,-0.003675808
14:25:56,-0.022059453
14:25:57,-0.040441124
14:25:58,-0.022059453
14:25:59,-0.077204466
14:26:00,-0.075366891
14:26:01,-0.062499918
14:26:02,-0.058822795
14:26:03,-0.047793397
14:26:04,-0.102940384
14:26:05,-0.051470521
14:26:06,-0.025734603
14:26:07,-0.058822795
14:26:08,-0.06066037
14:26:09,-0.086396288
14:26:10,-0.084558713
14:26:11,-0.068014617
14:26:12,0.025735261
14:26:13,-0.003675808
14:26:14,-0.066175068
14:26:15,-0.05698522
14:26:16,-0.058822795
14:26:17,-0.025734603
14:26:18,-0.08088159
14:26:19,-0.066175068
14:26:20,-0.068014617
14:26:21,-0.034926425
14:26:22,-0.088233863
14:26:23,-0.066175068
14:26:24,-0.090073412
14:26:25,-0.084558713
14:26:26,-0.058822795
14:26:27,-0.034926425
14:26:28,-0.088233863
14:26:29,-0.018382329
14:26:30,-0.053308096
14:26:31,-0.095588111
14:26:32,-0.071689767
14:26:33,-0.06066037
14:26:34,-0.025734603
14:26:35,-0.073529316
14:26:36,0.005514041
14:26:37,-0.106617508
14:26:38,-0.03308885
14:26:39,-0.040441124
14:26:40,-0.045955822
14:26:41,-0.110292658
14:26:42,-0.077204466
14:26:43,-0.08088159
14:26:44,-0.047793397
14:26:45,-0.058822795
14:26:46,-0.084558713
14:26:47,-0.073529316
14:26:48,-0.045955822
14:26:49,-0.06066037
14:26:50,-0.099263261
14:26:51,-0.075366891
14:26:52,-0.073529316
14:26:53,-0.062499918
14:26:54,-0.08088159
14:26:55,-0.051470521
14:26:56,-0.068014617
14:26:57,-0.040441124
14:26:58,-0.090073412
14:26:59,-0.055145671
14:27:00,-0.038603549
14:27:01,-0.066175068
