Time,Weight
14:25:13,-0.059209849
14:25:14,-0.096886917
14:25:15,-0.110344665
14:25:16,0.008073107
14:25:17,-0.126492806
14:25:18,0.005382713
14:25:19,-0.115728342
14:25:20,-0.06728392
14:25:21,-0.021529891
14:25:22,-0.086122453
14:25:23,-0.043061709
14:25:24,-0.099580201
14:25:25,-0.086122453
14:25:26,-0.07535799
14:25:27,-0.043061709
14:25:28,-0.029603961
14:25:29,-0.086122453
14:25:30,-0.07535799
14:25:31,-0.086122453
14:25:32,0.016147177
14:25:33,-0.121109129
14:25:34,-0.139950553
14:25:35,-0.110344665
14:25:36,-0.080738777
14:25:37,-0.024223174
14:25:38,-0.045752101
14:25:39,-0.110344665
14:25:40,-0.104960988
14:25:41,-0.080738777
14:25:42,-0.096886917
14:25:43,-0.064593526
14:25:44,-0.034987638
14:25:45,-0.123802413
14:25:46,-0.037678032
14:25:47,-0.045752101
14:25:48,-0.080738777
14:25:49,-0.123802413
14:25:50,-0.102270594
14:25:51,-0.059209849
14:25:52,-0.056519456
14:25:53,-0.080738777
14:25:54,-0.069974313
14:25:55,-0.005381751
14:25:56,-0.032297245
14:25:57,-0.059209849
14:25:58,-0.032297245
14:25:59,-0.113035058
14:26:00,-0.110344665
14:26:01,-0.09150613
14:26:02,-0.086122453
14:26:03,-0.069974313
14:26:04,-0.150715017
14:26:05,-0.07535799
14:26:06,-0.037678032
14:26:07,-0.086122453
14:26:08,-0.088812848
14:26:09,-0.126492806
14:26:10,-0.123802413
14:26:11,-0.099580201
14:26:12,0.037678995
14:26:13,-0.005381751
14:26:14,-0.096886917
14:26:15,-0.083432061
14:26:16,-0.086122453
14:26:17,-0.037678032
14:26:18,-0.118418735
14:26:19,-0.096886917
14:26:20,-0.099580201
14:26:21,-0.05113578
14:26:22,-0.1291832
14:26:23,-0.096886917
14:26:24,-0.131876482
14:26:25,-0.123802413
14:26:26,-0.086122453
14:26:27,-0.05113578
14:26:28,-0.1291832
14:26:29,-0.026913568
14:26:30,-0.078048384
14:26:31,-0.139950553
14:26:32,-0.104960988
14:26:33,-0.088812848
14:26:34,-0.037678032
14:26:35,-0.107654271
14:26:36,0.008073107
14:26:37,-0.156098694
14:26:38,-0.048445385
14:26:39,-0.059209849
14:26:40,-0.06728392
14:26:41,-0.161479481
14:26:42,-0.113035058
14:26:43,-0.118418735
14:26:44,-0.069974313
14:26:45,-0.086122453
14:26:46,-0.123802413
14:26:47,-0.107654271
14:26:48,-0.06728392
14:26:49,-0.088812848
14:26:50,-0.14533134
14:26:51,-0.110344665
14:26:52,-0.107654271
14:26:53,-0.09150613
14:26:54,-0.118418735
14:26:55,-0.07535799
14:26:56,-0.099580201
14:26:57,-0.059209849
14:26:58,-0.131876482
14:26:59,-0.080738777
14:27:00,-0.056519456
14:27:01,-0.096886917
14:27:02,-0.102270594
14:27:03,-0.010765427
14:27:04,-0.083432061
14:27:05,-0.061900243
14:27:06,-0.148024623
14:27:07,-0.123802413
14:27:08,0.00269232
14:27:09,-0.064593526
14:27:10,-0.086122453
14:27:11,-0.07535799
14:27:12,-0.161479481
14:27:13,-0.078048384
14:27:14,-0.056519456
14:27:15,-0.069974313
14:27:16,-0.086122453
14:27:17,-0.123802413
14:27:18,-0.05113578
14:27:19,-0.021529891
14:27:20,-0.008075033
14:27:21,-0.059209849
14:27:22,-0.072667597
14:27:23,-0.059209849
14:27:24,-0.061900243
14:27:25,-0.037678032
14:27:26,-0.072667597
14:27:27,-0.032297245
14:27:28,-0.086122453
14:27:29,-0.088812848
14:27:30,-0.059209849
14:27:31,-0.002691357
14:27:32,-0.059209849
14:27:33,-0.131876482
14:27:34,-0.078048384
14:27:35,-0.053826172
14:27:36,-0.072667597
14:27:37,-0.150715017
14:27:38,-0.07535799
14:27:39,-0.07535799
14:27:40,-0.061900243
14:27:41,-0.113035058
14:27:42,-0.064593526
14:27:43,-0.06728392
14:27:44,-0.056519456
14:27:45,-0.09150613
14:27:46,-0.040371316
14:27:47,-0.07535799
14:27:48,-0.104960988
14:27:49,-0.102270594
14:27:50,-0.104960988
14:27:51,-0.09150613
14:27:52,-0.048445385
14:27:53,-0.080738777
14:27:54,-0.045752101
14:27:55,-0.115728342
14:27:56,-0.09150613
14:27:57,-0.059209849
14:27:58,-0.094196524
14:27:59,-0.078048384
14:28:00,-0.166863158
14:28:01,-0.048445385
14:28:02,-0.061900243
14:28:03,-0.064593526
14:28:04,-0.080738777
14:28:05,-0.094196524
14:28:06,-0.032297245
14:28:07,-0.099580201
14:28:08,-0.064593526
14:28:09,-0.123802413
14:28:10,-0.121109129
14:28:11,-0.096886917
14:28:12,-0.104960988
14:28:13,-0.09150613
14:28:14,-0.07535799
14:28:15,-0.005381751
14:28:16,-0.115728342
14:28:17,-0.134566876
14:28:18,-0.115728342
14:28:19,-0.094196524
14:28:20,-0.102270594
14:28:21,-0.034987638
14:28:22,-0.126492806
14:28:23,-0.204540226
14:28:24,-0.148024623
14:28:25,-0.102270594
14:28:26,-0.061900243
14:28:27,-0.043061709
14:28:28,-0.07535799
14:28:29,-0.156098694
14:28:30,-0.032297245
14:28:31,-0.045752101
14:28:32,-0.094196524
14:28:33,-0.032297245
14:28:34,-0.018839497
14:28:35,-0.034987638
14:28:36,0.034985712
14:28:37,-0.107654271
14:28:38,-0.008075033
14:28:39,-0.008075033
14:28:40,-0.026913568
14:28:41,-0.083432061
14:28:42,-0.115728342
14:28:43,-0.048445385
14:28:44,-0.118418735
14:28:45,-0.09150613
14:28:46,-0.008075033
14:28:47,-0.008075033
14:28:48,-0.078048384
14:28:49,-0.09150613
14:28:50,0.005382713
14:28:51,-0.05113578
14:28:52,-0.021529891
14:28:53,-0.086122453
14:28:54,-0.034987638
14:28:55,-0.040371316
14:28:56,-0.072667597
14:28:57,-0.104960988
14:28:58,-0.102270594
14:28:59,-0.086122453
14:29:00,-0.172243945
14:29:01,-0.037678032
14:29:02,-0.072667597
14:29:03,-0.072667597
14:29:04,-0.099580201
14:29:05,-0.088812848
14:29:06,-0.061900243
14:29:07,-0.099580201
14:29:08,-0.123802413
14:29:09,-0.121109129
14:29:10,-0.148024623
14:29:11,-0.059209849
14:29:12,-0.110344665
14:29:13,-0.048445385
14:29:14,-0.032297245
14:29:15,-0.118418735
14:29:16,-0.040371316
14:29:17,-0.086122453
14:29:18,-0.080738777
14:29:19,-0.115728342
14:29:20,0.037678995
14:29:21,-0.037678032
14:29:22,-0.107654271
14:29:23,-0.045752101
14:29:24,-0.07535799
14:29:25,-0.126492806
14:29:26,-0.131876482
14:29:27,-0.061900243
14:29:28,0.026911641
14:29:29,-0.018839497
14:29:30,-0.040371316
14:29:31,-0.134566876
14:29:32,-0.099580201
14:29:33,-0.040371316
14:29:34,-0.115728342
14:29:35,-0.021529891
14:29:36,-0.016149104
14:29:37,-0.045752101
14:29:38,0.032295319
14:29:39,-0.078048384
14:29:40,-0.059209849
14:29:41,-0.059209849
14:29:42,-0.069974313
14:29:43,0.008073107
14:29:44,-0.086122453
14:29:45,-0.115728342
14:29:46,-0.102270594
14:29:47,-0.064593526
14:29:48,-0.107654271
14:29:49,-0.094196524
14:29:50,-0.096886917
14:29:51,-0.083432061
14:29:52,-0.121109129
14:29:53,-0.150715017
14:29:54,-0.139950553
14:29:55,-0.086122453
14:29:56,-0.045752101
14:29:57,-0.158789087
14:29:58,-0.080738777
14:29:59,-0.137257269
14:30:00,-0.142640946
14:30:01,-0.137257269
14:30:02,-0.061900243
14:30:03,-0.142640946
14:30:04,-0.134566876
14:30:05,-0.083432061
14:30:06,-0.1291832
14:30:07,-0.09150613
14:30:08,-0.142640946
14:30:09,-0.018839497
14:30:10,-0.040371316
14:30:11,-0.107654271
14:30:12,-0.102270594
