Time,Weight
14:25:13,-0.04893376
14:25:14,-0.080071833
14:25:15,-0.091193938
14:25:16,0.00667199
14:25:17,-0.104539509
14:25:18,0.004448523
14:25:19,-0.095643258
14:25:20,-0.055606546
14:25:21,-0.017793299
14:25:22,-0.071175581
14:25:23,-0.035588189
14:25:24,-0.082297687
14:25:25,-0.071175581
14:25:26,-0.06227933
14:25:27,-0.035588189
14:25:28,-0.024466083
14:25:29,-0.071175581
14:25:30,-0.06227933
14:25:31,-0.071175581
14:25:32,0.013344774
14:25:33,-0.100090189
14:25:34,-0.115661614
14:25:35,-0.091193938
14:25:36,-0.066726262
14:25:37,-0.020019152
14:25:38,-0.037811654
14:25:39,-0.091193938
14:25:40,-0.086744618
14:25:41,-0.066726262
14:25:42,-0.080071833
14:25:43,-0.053383079
14:25:44,-0.028915403
14:25:45,-0.102316044
14:25:46,-0.031138869
14:25:47,-0.037811654
14:25:48,-0.066726262
14:25:49,-0.102316044
14:25:50,-0.084521152
14:25:51,-0.04893376
14:25:52,-0.046710294
14:25:53,-0.066726262
14:25:54,-0.057830011
14:25:55,-0.004447728
14:25:56,-0.026691938
14:25:57,-0.04893376
14:25:58,-0.026691938
14:25:59,-0.093417403
14:26:00,-0.091193938
14:26:01,-0.075624901
14:26:02,-0.071175581
14:26:03,-0.057830011
14:26:04,-0.124557865
14:26:05,-0.06227933
14:26:06,-0.031138869
14:26:07,-0.071175581
14:26:08,-0.073399048
14:26:09,-0.104539509
14:26:10,-0.102316044
14:26:11,-0.082297687
14:26:12,0.031139666
14:26:13,-0.004447728
14:26:14,-0.080071833
14:26:15,-0.068952116
14:26:16,-0.071175581
14:26:17,-0.031138869
14:26:18,-0.097866723
14:26:19,-0.080071833
14:26:20,-0.082297687
14:26:21,-0.042260975
14:26:22,-0.106762975
14:26:23,-0.080071833
14:26:24,-0.108988828
14:26:25,-0.102316044
14:26:26,-0.071175581
14:26:27,-0.042260975
14:26:28,-0.106762975
14:26:29,-0.022242618
14:26:30,-0.064502797
14:26:31,-0.115661614
14:26:32,-0.086744618
14:26:33,-0.073399048
14:26:34,-0.031138869
14:26:35,-0.088970472
14:26:36,0.00667199
14:26:37,-0.129007185
14:26:38,-0.040037509
14:26:39,-0.04893376
14:26:40,-0.055606546
14:26:41,-0.133454116
14:26:42,-0.093417403
14:26:43,-0.097866723
14:26:44,-0.057830011
14:26:45,-0.071175581
14:26:46,-0.102316044
14:26:47,-0.088970472
14:26:48,-0.055606546
14:26:49,-0.073399048
14:26:50,-0.120108546
14:26:51,-0.091193938
14:26:52,-0.088970472
14:26:53,-0.075624901
14:26:54,-0.097866723
14:26:55,-0.06227933
14:26:56,-0.082297687
14:26:57,-0.04893376
14:26:58,-0.108988828
14:26:59,-0.066726262
14:27:00,-0.046710294
14:27:01,-0.080071833
14:27:02,-0.084521152
14:27:03,-0.008897048
14:27:04,-0.068952116
14:27:05,-0.051157226
14:27:06,-0.122334399
14:27:07,-0.102316044
14:27:08,0.002225058
14:27:09,-0.053383079
14:27:10,-0.071175581
14:27:11,-0.06227933
14:27:12,-0.133454116
14:27:13,-0.064502797
14:27:14,-0.046710294
14:27:15,-0.057830011
14:27:16,-0.071175581
14:27:17,-0.102316044
14:27:18,-0.042260975
14:27:19,-0.017793299
14:27:20,-0.006673581
14:27:21,-0.04893376
14:27:22,-0.060055865
14:27:23,-0.04893376
14:27:24,-0.051157226
14:27:25,-0.031138869
14:27:26,-0.060055865
14:27:27,-0.026691938
14:27:28,-0.071175581
14:27:29,-0.073399048
14:27:30,-0.04893376
14:27:31,-0.002224262
14:27:32,-0.04893376
14:27:33,-0.108988828
14:27:34,-0.064502797
14:27:35,-0.04448444
14:27:36,-0.060055865
14:27:37,-0.124557865
14:27:38,-0.06227933
14:27:39,-0.06227933
14:27:40,-0.051157226
14:27:41,-0.093417403
14:27:42,-0.053383079
14:27:43,-0.055606546
14:27:44,-0.046710294
14:27:45,-0.075624901
14:27:46,-0.033364724
14:27:47,-0.06227933
14:27:48,-0.086744618
14:27:49,-0.084521152
14:27:50,-0.086744618
14:27:51,-0.075624901
14:27:52,-0.040037509
14:27:53,-0.066726262
14:27:54,-0.037811654
14:27:55,-0.095643258
14:27:56,-0.075624901
14:27:57,-0.04893376
14:27:58,-0.077848367
14:27:59,-0.064502797
14:28:00,-0.137903436
14:28:01,-0.040037509
14:28:02,-0.051157226
14:28:03,-0.053383079
14:28:04,-0.066726262
14:28:05,-0.077848367
14:28:06,-0.026691938
14:28:07,-0.082297687
14:28:08,-0.053383079
14:28:09,-0.102316044
14:28:10,-0.100090189
14:28:11,-0.080071833
14:28:12,-0.086744618
14:28:13,-0.075624901
14:28:14,-0.06227933
14:28:15,-0.004447728
14:28:16,-0.095643258
14:28:17,-0.111212295
14:28:18,-0.095643258
14:28:19,-0.077848367
14:28:20,-0.084521152
14:28:21,-0.028915403
14:28:22,-0.104539509
14:28:23,-0.169041509
14:28:24,-0.122334399
14:28:25,-0.084521152
14:28:26,-0.051157226
14:28:27,-0.035588189
14:28:28,-0.06227933
14:28:29,-0.129007185
14:28:30,-0.026691938
14:28:31,-0.037811654
14:28:32,-0.077848367
14:28:33,-0.026691938
14:28:34,-0.015569832
14:28:35,-0.028915403
14:28:36,0.028913811
14:28:37,-0.088970472
14:28:38,-0.006673581
14:28:39,-0.006673581
14:28:40,-0.022242618
14:28:41,-0.068952116
14:28:42,-0.095643258
14:28:43,-0.040037509
14:28:44,-0.097866723
14:28:45,-0.075624901
14:28:46,-0.006673581
14:28:47,-0.006673581
14:28:48,-0.064502797
14:28:49,-0.075624901
14:28:50,0.004448523
14:28:51,-0.042260975
14:28:52,-0.017793299
14:28:53,-0.071175581
14:28:54,-0.028915403
14:28:55,-0.033364724
14:28:56,-0.060055865
14:28:57,-0.086744618
14:28:58,-0.084521152
14:28:59,-0.071175581
14:29:00,-0.142350368
14:29:01,-0.031138869
14:29:02,-0.060055865
14:29:03,-0.060055865
14:29:04,-0.082297687
14:29:05,-0.073399048
14:29:06,-0.051157226
14:29:07,-0.082297687
14:29:08,-0.102316044
14:29:09,-0.100090189
14:29:10,-0.122334399
14:29:11,-0.04893376
14:29:12,-0.091193938
14:29:13,-0.040037509
14:29:14,-0.026691938
14:29:15,-0.097866723
14:29:16,-0.033364724
14:29:17,-0.071175581
14:29:18,-0.066726262
14:29:19,-0.095643258
14:29:20,0.031139666
14:29:21,-0.031138869
14:29:22,-0.088970472
14:29:23,-0.037811654
14:29:24,-0.06227933
14:29:25,-0.104539509
14:29:26,-0.108988828
14:29:27,-0.051157226
14:29:28,0.022241025
14:29:29,-0.015569832
14:29:30,-0.033364724
14:29:31,-0.111212295
14:29:32,-0.082297687
14:29:33,-0.033364724
14:29:34,-0.095643258
14:29:35,-0.017793299
14:29:36,-0.013346367
14:29:37,-0.037811654
14:29:38,0.026690346
14:29:39,-0.064502797
14:29:40,-0.04893376
14:29:41,-0.04893376
14:29:42,-0.057830011
14:29:43,0.00667199
14:29:44,-0.071175581
14:29:45,-0.095643258
14:29:46,-0.084521152
14:29:47,-0.053383079
14:29:48,-0.088970472
14:29:49,-0.077848367
14:29:50,-0.080071833
14:29:51,-0.068952116
14:29:52,-0.100090189
14:29:53,-0.124557865
14:29:54,-0.115661614
14:29:55,-0.071175581
14:29:56,-0.037811654
14:29:57,-0.13123065
14:29:58,-0.066726262
14:29:59,-0.11343576
14:30:00,-0.117885079
14:30:01,-0.11343576
14:30:02,-0.051157226
14:30:03,-0.117885079
14:30:04,-0.111212295
14:30:05,-0.068952116
14:30:06,-0.106762975
14:30:07,-0.075624901
14:30:08,-0.117885079
14:30:09,-0.015569832
14:30:10,-0.033364724
14:30:11,-0.088970472
14:30:12,-0.084521152
14:30:13,-0.04448444
14:30:14,-0.104539509
14:30:15,-0.073399048
14:30:16,-0.104539509
14:30:17,-0.080071833
14:30:18,-0.100090189
14:30:19,-0.060055865
14:30:20,-0.102316044
14:30:21,-0.122334399
14:30:22,-0.100090189
14:30:23,-0.080071833
14:30:24,-0.137903436
14:30:25,-0.111212295
14:30:26,-0.064502797
14:30:27,-0.095643258
14:30:28,-0.108988828
14:30:29,-0.122334399
14:30:30,-0.093417403
14:30:31,-0.095643258
14:30:32,-0.137903436
14:30:33,-0.102316044
14:30:34,-0.104539509
14:30:35,-0.120108546
14:30:36,-0.122334399
14:30:37,-0.071175581
14:30:38,-0.053383079
14:30:39,-0.071175581
14:30:40,-0.093417403
14:30:41,-0.068952116
14:30:42,-0.117885079
14:30:43,-0.086744618
14:30:44,-0.04893376
14:30:45,-0.066726262
14:30:46,-0.075624901
14:30:47,-0.035588189
14:30:48,-0.080071833
14:30:49,-0.097866723
14:30:50,-0.040037509
14:30:51,-0.100090189
14:30:52,-0.071175581
14:30:53,-0.073399048
14:30:54,-0.064502797
14:30:55,-0.066726262
14:30:56,-0.053383079
14:30:57,-0.080071833
14:30:58,-0.11343576
14:30:59,-0.075624901
14:31:00,-0.153472472
14:31:01,-0.088970472
14:31:02,-0.095643258
14:31:03,-0.095643258
14:31:04,-0.064502797
14:31:05,-0.040037509
14:31:06,-0.068952116
14:31:07,-0.129007185
14:31:08,-0.042260975
14:31:09,-0.084521152
14:31:10,-0.097866723
14:31:11,-0.077848367
14:31:12,-0.024466083
14:31:13,-0.033364724
14:31:14,-0.04893376
14:31:15,-0.120108546
14:31:16,-0.088970472
14:31:17,-0.015569832
14:31:18,-0.06227933
14:31:19,-0.060055865
14:31:20,-0.071175581
14:31:21,-0.033364724
14:31:22,-0.086744618
14:31:23,-0.053383079
14:31:24,-0.097866723
14:31:25,-0.051157226
14:31:26,-0.117885079
14:31:27,-0.133454116
14:31:28,-0.122334399
14:31:29,-0.104539509
14:31:30,-0.126781331
14:31:31,-0.068952116
14:31:32,-0.06227933
14:31:33,-0.104539509
14:31:34,-0.077848367
14:31:35,-0.033364724
14:31:36,-0.082297687
14:31:37,-0.149023152
14:31:38,-0.091193938
14:31:39,-0.102316044
14:31:40,-0.04448444
14:31:41,-0.080071833
14:31:42,-0.020019152
14:31:43,-0.129007185
14:31:44,-0.095643258
14:31:45,-0.057830011
14:31:46,-0.111212295
14:31:47,-0.100090189
14:31:48,-0.111212295
14:31:49,-0.117885079
14:31:50,-0.042260975
14:31:51,-0.088970472
14:31:52,-0.080071833
14:31:53,-0.084521152
14:31:54,-0.017793299
14:31:55,-0.126781331
14:31:56,-0.137903436
14:31:57,-0.100090189
14:31:58,-0.071175581
14:31:59,-0.04893376
14:32:00,-0.091193938
14:32:01,-0.091193938
14:32:02,-0.028915403
14:32:03,-0.155695938
14:32:04,-0.104539509
14:32:05,-0.095643258
14:32:06,-0.104539509
14:32:07,-0.068952116
14:32:08,-0.055606546
14:32:09,-0.108988828
14:32:10,-0.088970472
14:32:11,-0.111212295
14:32:12,-0.057830011
14:32:13,-0.068952116
14:32:14,-0.126781331
14:32:15,-0.120108546
14:32:16,-0.077848367
14:32:17,-0.137903436
14:32:18,-0.108988828
14:32:19,-0.073399048
14:32:20,-0.157921792
14:32:21,-0.104539509
14:32:22,-0.075624901
14:32:23,-0.102316044
14:32:24,-0.080071833
14:32:25,-0.097866723
14:32:26,-0.095643258
14:32:27,-0.080071833
14:32:28,-0.124557865
14:32:29,-0.120108546
14:32:30,-0.068952116
14:32:31,-0.146799687
14:32:32,-0.080071833
14:32:33,-0.04893376
14:32:34,-0.084521152
14:32:35,-0.057830011
14:32:36,-0.073399048
14:32:37,-0.046710294
14:32:38,-0.071175581
14:32:39,-0.080071833
14:32:40,-0.04448444
14:32:41,-0.06227933
14:32:42,-0.055606546
14:32:43,-0.095643258
14:32:44,-0.095643258
14:32:45,-0.046710294
14:32:46,-0.037811654
14:32:47,-0.073399048
14:32:48,-0.13123065
14:32:49,-0.075624901
14:32:50,-0.151249007
14:32:51,-0.095643258
14:32:52,-0.060055865
14:32:53,-0.088970472
14:32:54,-0.140126901
14:32:55,-0.106762975
14:32:56,-0.035588189
14:32:57,-0.068952116
14:32:58,-0.100090189
14:32:59,-0.142350368
14:33:00,-0.077848367
14:33:01,-0.124557865
14:33:02,-0.164594577
14:33:03,-0.073399048
14:33:04,-0.055606546
14:33:05,-0.144576221
14:33:06,-0.102316044
14:33:07,-0.060055865
14:33:08,-0.080071833
14:33:09,-0.11343576
14:33:10,-0.066726262
14:33:11,-0.155695938
14:33:12,-0.084521152
14:33:13,-0.117885079
14:33:14,-0.100090189
14:33:15,-0.084521152
14:33:16,-0.108988828
14:33:17,-0.102316044
14:33:18,-0.122334399
14:33:19,-0.106762975
14:33:20,-0.160145258
14:33:21,-0.084521152
14:33:22,-0.104539509
14:33:23,-0.026691938
14:33:24,-0.133454116
14:33:25,-0.120108546
14:33:26,-0.024466083
14:33:27,-0.066726262
14:33:28,-0.13123065
14:33:29,-0.115661614
14:33:30,-0.037811654
14:33:31,-0.151249007
14:33:32,-0.102316044
14:33:33,-0.073399048
14:33:34,-0.137903436
14:33:35,-0.080071833
14:33:36,-0.064502797
14:33:37,-0.095643258
14:33:38,-0.108988828
14:33:39,-0.124557865
