Time,Weight
14:35:48,-0.088079016
14:35:49,-0.039147008
14:35:50,-0.039147008
14:35:51,-0.058721387
14:35:52,-0.034252756
14:35:53,-0.137013652
14:35:54,-0.029361132
14:35:55,-0.112547648
14:35:56,-0.119887711
14:35:57,-0.044041259
14:35:58,-0.11499346
14:35:59,-0.066061452
14:36:00,-0.092973267
14:36:01,-0.0611672
14:36:02,-0.097867519
14:36:03,-0.046487072
14:36:04,-0.036701196
14:36:05,-0.022021067
14:36:06,-0.085633204
14:36:07,-0.088079016
14:36:08,-0.068507263
14:36:09,-0.04159282
14:36:10,-0.039147008
14:36:11,-0.036701196
14:36:12,-0.083187391
14:36:13,-0.04159282
14:36:14,-0.100313332
14:36:15,-0.097867519
14:36:16,-0.154139591
14:36:17,-0.075847328
14:36:18,-0.102759144
14:36:19,-0.063613012
14:36:20,-0.031806943
14:36:21,-0.058721387
14:36:22,-0.07829314
14:36:23,-0.019572628
14:36:24,-0.04159282
14:36:25,-0.07829314
14:36:26,-0.085633204
14:36:27,-0.066061452
14:36:28,-0.068507263
14:36:29,-0.017126816
14:36:30,-0.105207583
14:36:31,-0.070953076
14:36:32,-0.017126816
14:36:33,-0.097867519
14:36:34,-0.053827136
14:36:35,-0.04159282
14:36:36,-0.068507263
14:36:37,-0.036701196
14:36:39,-0.137013652
14:36:40,-0.070953076
14:36:41,-0.068507263
14:36:42,-0.097867519
14:36:43,-0.0611672
14:36:44,-8.76E-07
14:36:45,-0.102759144
14:36:46,-0.02446688
14:36:47,-0.09541908
14:36:48,-0.009786752
14:36:49,-0.070953076
14:36:50,-0.063613012
14:36:51,-0.09541908
14:36:52,-0.085633204
14:36:53,-0.07829314
14:36:54,-0.053827136
14:36:55,-0.070953076
14:36:56,-0.09541908
14:36:57,-0.04159282
14:36:58,-0.048932884
14:36:59,-0.09541908
14:37:00,-0.146799528
14:37:01,-0.11499346
14:37:02,-0.105207583
14:37:03,-0.048932884
14:37:04,-0.068507263
14:37:05,-0.122333524
14:37:06,-0.070953076
14:37:07,-0.0611672
14:37:08,-0.046487072
14:37:09,-0.083187391
14:37:10,-0.080738952
14:37:11,-0.075847328
14:37:12,-0.063613012
14:37:13,-0.107653395
14:37:14,-0.09541908
14:37:15,-0.039147008
14:37:16,-0.048932884
14:37:17,-0.029361132
14:37:18,-0.04159282
14:37:19,-0.090527456
14:37:20,-0.14924534
14:37:21,-0.07829314
14:37:22,-0.088079016
14:37:23,-0.100313332
14:37:24,-0.137013652
14:37:25,-0.129673587
14:37:26,-0.117439273
14:37:27,-0.09541908
14:37:28,-0.124779336
14:37:29,-0.0611672
14:37:30,-0.100313332
14:37:31,-0.080738952
14:37:32,-0.083187391
14:37:33,-0.11499346
14:37:34,-0.029361132
14:37:35,-0.080738952
14:37:36,-0.112547648
14:37:37,-0.053827136
14:37:38,-0.092973267
14:37:39,-0.068507263
14:37:40,-0.075847328
14:37:41,-0.053827136
14:37:42,-0.07829314
14:37:43,-0.102759144
14:37:44,-0.122333524
14:37:45,-0.051381324
14:37:46,-0.100313332
14:37:47,-0.122333524
14:37:48,-0.080738952
14:37:49,-0.063613012
14:37:50,-0.112547648
14:37:51,-0.112547648
14:37:52,-0.110099208
14:37:53,-0.102759144
14:37:54,-0.092973267
14:37:55,-0.080738952
14:37:56,-0.031806943
14:37:57,-0.144353715
14:37:58,-0.139459464
14:37:59,-0.100313332
14:38:00,-0.124779336
14:38:01,-0.110099208
14:38:02,-0.068507263
14:38:03,-0.09541908
14:38:04,-0.070953076
14:38:05,-0.029361132
14:38:06,-0.073398888
14:38:07,-0.107653395
14:38:08,-0.085633204
14:38:09,-0.063613012
14:38:10,-0.07829314
14:38:11,-0.036701196
14:38:12,-0.119887711
14:38:13,-0.100313332
14:38:14,-0.070953076
14:38:15,-0.066061452
14:38:16,-0.117439273
14:38:17,-0.080738952
14:38:18,-0.073398888
14:38:19,-0.048932884
14:38:20,-0.075847328
14:38:21,-0.122333524
14:38:22,-0.088079016
14:38:23,-0.102759144
14:38:24,-0.058721387
14:38:25,-0.139459464
14:38:26,-0.110099208
14:38:27,-0.088079016
14:38:28,-0.097867519
14:38:29,-0.137013652
14:38:30,-0.048932884
14:38:31,-0.092973267
14:38:32,-0.070953076
14:38:33,-0.073398888
14:38:34,-0.02446688
14:38:35,-0.102759144
14:38:36,-0.07829314
14:38:37,-0.083187391
14:38:38,-0.090527456
14:38:39,-0.02446688
14:38:40,-0.07829314
14:38:41,-0.031806943
14:38:42,-0.0611672
14:38:43,-0.166373907
14:38:44,-0.161479656
14:38:45,-0.063613012
14:38:46,-0.070953076
14:38:47,-0.080738952
14:38:48,-0.124779336
14:38:49,-0.097867519
14:38:50,-0.144353715
14:38:51,-0.066061452
14:38:52,-0.036701196
14:38:53,-0.117439273
14:38:54,-0.144353715
14:38:55,-0.141907903
14:38:56,-0.080738952
14:38:57,-0.163925468
14:38:58,-0.110099208
14:38:59,-0.092973267
14:39:00,-0.102759144
14:39:01,-0.102759144
14:39:02,-0.053827136
14:39:03,-0.075847328
14:39:04,-0.092973267
14:39:05,-0.097867519
14:39:06,-0.012232564
14:39:07,-0.080738952
14:39:08,-0.102759144
14:39:09,-0.058721387
14:39:10,-0.048932884
14:39:11,-0.119887711
14:39:12,-0.102759144
14:39:13,-0.080738952
14:39:14,-0.11499346
14:39:15,-0.112547648
14:39:16,-0.092973267
14:39:17,-0.046487072
14:39:18,-0.046487072
14:39:19,-0.083187391
14:39:20,-0.036701196
14:39:21,-0.134567839
14:39:22,-0.066061452
14:39:23,-0.026912692
14:39:24,-0.046487072
14:39:25,-0.073398888
14:39:26,-0.075847328
14:39:27,-0.154139591
14:39:28,-0.083187391
14:39:29,-0.088079016
14:39:30,-0.07829314
14:39:31,-0.102759144
14:39:32,-0.11499346
14:39:33,-0.070953076
14:39:34,-0.083187391
14:39:35,-0.110099208
14:39:36,-0.051381324
14:39:37,-0.122333524
14:39:38,-0.112547648
14:39:39,-0.066061452
14:39:40,-0.11499346
14:39:41,-0.075847328
14:39:42,-0.031806943
14:39:43,-0.083187391
14:39:44,-0.124779336
14:39:45,-0.046487072
14:39:46,-0.048932884
14:39:47,-0.070953076
14:39:48,-0.063613012
14:39:49,-0.048932884
14:39:50,-0.075847328
14:39:51,-0.068507263
14:39:52,377.862128
14:39:53,398.4336424
14:39:54,398.7688342
14:39:55,398.8838268
14:39:56,398.6440557
14:39:57,398.8862752
14:39:58,399.0917945
14:39:59,398.3431158
14:40:00,398.0568559
14:40:01,398.1327024
14:40:02,398.2501434
14:40:03,398.064196
14:40:04,398.2795037
14:40:05,398.2281232
14:40:06,398.1718485
14:40:07,398.3064155
14:40:08,398.2134431
14:40:09,398.3308815
14:40:10,398.2672694
14:40:11,398.262375
14:40:12,398.2795037
14:40:13,398.3113097
14:40:14,398.2892895
14:40:15,398.2134431
14:40:16,398.3162014
14:40:17,398.3186498
14:40:18,398.34067
14:40:19,398.3700276
14:40:20,398.3039696
14:40:21,398.2770552
14:40:22,398.2892895
14:40:23,398.2697151
14:40:24,398.396942
14:40:25,398.2868411
14:40:26,398.3186498
14:40:27,398.2574835
14:40:28,398.3162014
14:40:29,398.2966296
14:40:30,398.2990754
14:40:31,398.365136
14:40:32,398.3847077
14:40:33,398.2990754
14:40:34,398.2892895
14:40:35,398.3137555
14:40:36,398.4263023
14:40:37,398.3749218
14:40:38,398.3308815
14:40:39,398.3455616
14:40:40,398.2868411
14:40:41,398.3333299
14:40:42,398.3284357
14:40:43,398.3504559
14:40:44,398.2917353
14:40:45,398.3553501
14:40:46,398.2672694
14:40:47,398.2574835
14:40:48,398.2281232
14:40:49,398.3357757
14:40:50,398.3724761
14:40:51,398.3896019
14:40:52,398.3308815
14:40:53,398.3455616
14:40:54,398.2868411
14:40:55,398.3308815
14:40:56,398.3724761
14:40:57,398.3675817
14:40:58,398.2819494
14:40:59,398.3137555
14:41:00,398.3064155
14:41:01,398.3186498
14:41:02,398.255035
14:41:03,398.2379091
14:41:04,398.2648235
14:41:05,398.3724761
14:41:06,398.3602418
14:41:07,398.3724761
14:41:08,398.3186498
14:41:09,398.3308815
14:41:10,398.3357757
14:41:11,398.2501434
14:41:12,398.34801
14:41:13,398.3064155
14:41:14,398.3455616
14:41:15,398.3210956
14:41:16,398.3162014
14:41:17,398.2501434
14:41:18,398.2501434
14:41:19,398.34067
14:41:20,398.34067
14:41:21,398.3113097
14:41:22,398.3088613
14:41:23,398.2648235
14:41:24,398.3284357
14:41:25,398.2966296
14:41:26,398.3259898
14:41:27,398.3602418
14:41:28,398.3504559
14:41:29,398.2795037
14:41:30,398.2574835
14:41:31,398.3064155
14:41:32,398.414068
14:41:33,398.3431158
14:41:34,398.2672694
14:41:35,398.1791886
14:41:36,398.34801
14:41:37,398.3896019
14:41:38,398.3382216
14:41:39,398.2452492
14:41:40,398.2795037
14:41:41,398.2795037
14:41:42,398.3749218
14:41:43,398.3749218
14:41:44,398.3847077
14:41:45,398.2819494
14:41:46,398.3896019
14:41:47,398.34067
14:41:48,398.4116221
14:41:49,398.3577959
14:41:50,398.1791886
14:41:51,398.2941811
14:41:52,398.3455616
14:41:53,398.3235414
14:41:54,398.2795037
14:41:55,398.2672694
14:41:56,398.2917353
14:41:57,398.3504559
14:41:58,398.4752344
14:41:59,398.5633151
14:42:00,398.6146956
14:42:01,398.8667009
14:42:02,399.214127
14:42:03,399.6422913
14:42:04,399.9995034
14:42:05,400.3640555
14:42:06,400.8020083
14:42:07,401.3158075
14:42:08,401.8516243
14:42:09,402.4804162
14:42:10,403.0627218
14:42:11,403.7037478
14:42:12,404.3765774
14:42:13,404.9833491
14:42:14,405.6782014
14:42:15,406.2751872
14:42:16,406.8550443
14:42:17,407.4838361
14:42:18,408.2374064
14:42:19,408.8221578
14:42:20,409.4387179
14:42:21,409.986769
14:42:22,410.6718329
14:42:23,411.2932847
14:42:24,411.9269707
14:42:25,412.7735134
14:42:26,413.2579523
14:42:27,413.9087644
14:42:28,414.5277703
14:42:29,415.2764463
14:42:30,416.0177848
14:42:31,416.7101888
14:42:32,417.4784419
14:42:33,418.1072336
14:42:34,418.8167635
14:42:35,419.5850139
14:42:36,420.385073
14:42:37,420.8719578
14:42:38,421.5570217
14:42:39,422.3154862
14:42:40,423.0470389
14:42:41,423.7908233
14:42:42,424.5297134
14:42:43,425.3371126
14:42:44,425.9120781
14:42:45,426.638734
14:42:46,427.5097452
14:42:47,428.4223511
14:42:48,428.9434877
14:42:49,429.6921664
14:42:50,430.5387117
14:42:51,431.4268489
14:42:52,432.0360664
14:42:53,433.00005
14:42:54,433.7340486
14:42:55,434.4582585
14:42:56,435.2925695
14:42:57,436.2296414
14:42:58,436.9489598
14:42:59,437.6144519
14:43:00,438.4707804
14:43:01,439.32956
14:43:02,440.1712111
14:43:03,441.1033887
14:43:04,441.8251528
14:43:05,442.5787232
14:43:06,443.5598328
14:43:07,444.565411
14:43:08,445.34345
14:43:09,446.2756249
14:43:10,447.3399237
14:43:11,448.3406076
14:43:12,449.2311907
14:43:13,450.293041
14:43:14,451.3622314
14:43:15,452.3457896
14:43:16,453.3342392
14:43:17,454.471936
14:43:18,455.5264463
14:43:19,456.7326494
14:43:20,457.6770613
14:43:21,458.8587958
14:43:22,459.967135
14:43:23,461.0265368
14:43:24,462.1838081
14:43:25,463.1698119
14:43:26,464.1900677
14:43:27,465.1760715
14:43:28,465.9883623
