Date,Weight [Bridge Input Ch:0 -> 1046 S/N:583686]
2024-06-20 13:12:19.712943,0.0245095526452176
2024-06-20 13:12:20.713596,0.0704647171344424
2024-06-20 13:12:21.713596,0.0686271421596044
2024-06-20 13:12:22.713596,0.109067607959501
2024-06-20 13:12:23.713596,0.0943610868664872
2024-06-20 13:12:24.713596,0.059435319755839
2024-06-20 13:12:25.713596,0.123772155287807
2024-06-20 13:12:26.713596,0.059435319755839
2024-06-20 13:12:27.713596,0.035538950023821
2024-06-20 13:12:28.713596,0.101713360530627
2024-06-20 13:12:29.713596,0.0686271421596044
2024-06-20 13:12:30.713596,0.0870088132023207
2024-06-20 13:12:31.713596,0.0447287986628255
2024-06-20 13:12:32.713596,0.129286853977109
2024-06-20 13:12:33.713596,0.127449279002244
2024-06-20 13:12:34.713596,0.0263471276200824
2024-06-20 13:12:35.713596,0.103552909270226
2024-06-20 13:12:36.713596,0.0870088132023207
2024-06-20 13:12:37.713596,0.0888463881771855
2024-06-20 13:12:38.713596,0.0336994012842221
2024-06-20 13:12:39.713596,0.0814941145130458
2024-06-20 13:12:40.713596,0.0980382105809241
2024-06-20 13:12:41.713596,0.0649500184451407
2024-06-20 13:12:42.713596,0.109067607959501
2024-06-20 13:12:43.713596,0.120097005338104
2024-06-20 13:12:44.713596,0.0796545657734468
2024-06-20 13:12:45.713596,0.0428912236879607
2024-06-20 13:12:46.713596,0.0906839631520235
2024-06-20 13:12:47.713596,0.0723022921093072
2024-06-20 13:12:48.713596,0.0888463881771855
2024-06-20 13:12:49.713596,0.0778169907985821
2024-06-20 13:12:50.713596,0.0759794158237441
2024-06-20 13:12:51.713596,0.0998757855557621
2024-06-20 13:12:52.713596,0.0686271421596044
2024-06-20 13:12:53.713596,0.105390484245064
2024-06-20 13:12:54.713596,0.0833316894878838
2024-06-20 13:12:55.713596,0.0410536487131227
2024-06-20 13:12:56.713596,0.114582306648802
2024-06-20 13:12:57.713596,0.0980382105809241
2024-06-20 13:12:58.713596,0.127449279002244
2024-06-20 13:12:59.713596,0.0925235118916224
2024-06-20 13:13:00.713596,0.0741398670841452
2024-06-20 13:13:01.713596,0.057597744781001
2024-06-20 13:13:02.713596,0.0667875934200055
2024-06-20 13:13:03.713596,0.0612728947307038
2024-06-20 13:13:04.713596,0.0833316894878838
2024-06-20 13:13:05.713596,0.0906839631520235
2024-06-20 13:13:06.713596,0.0649500184451407
2024-06-20 13:13:07.713596,0.112742757909203
2024-06-20 13:13:08.713596,0.0961986618413252
2024-06-20 13:13:09.713596,0.0649500184451407
2024-06-20 13:13:10.713596,0.103552909270226
2024-06-20 13:13:11.713596,0.0649500184451407
2024-06-20 13:13:12.713596,0.109067607959501
2024-06-20 13:13:13.713596,0.103552909270226
2024-06-20 13:13:14.713596,0.0667875934200055
2024-06-20 13:13:15.713596,0.0723022921093072
2024-06-20 13:13:16.713596,0.103552909270226
2024-06-20 13:13:17.713596,0.0484059223772624
2024-06-20 13:13:18.713596,0.0704647171344424
2024-06-20 13:13:19.713596,0.0906839631520235
2024-06-20 13:13:20.713596,0.105390484245064
2024-06-20 13:13:21.713596,0.0612728947307038
2024-06-20 13:13:22.713596,248.649988583105
2024-06-20 13:13:23.713596,248.749253159512
2024-06-20 13:13:24.713596,248.649988583105
2024-06-20 13:13:25.713596,248.752928309462
2024-06-20 13:13:26.713596,248.673884952837
2024-06-20 13:13:27.713596,248.76947240553
2024-06-20 13:13:28.713596,248.736384213394
2024-06-20 13:13:29.713596,248.738223762133
2024-06-20 13:13:30.713596,248.758443008151
2024-06-20 13:13:31.713596,248.771311954269
2024-06-20 13:13:32.713596,248.718002542351
2024-06-20 13:13:33.713596,248.795208324001
2024-06-20 13:13:34.713596,248.771311954269
2024-06-20 13:13:35.713596,248.756605433176
2024-06-20 13:13:36.713596,248.793368775262
2024-06-20 13:13:37.713596,248.784178926623
2024-06-20 13:13:38.713596,248.819104693733
2024-06-20 13:13:39.713596,248.787854076572
2024-06-20 13:13:40.713596,248.795208324001
2024-06-20 13:13:41.713596,248.76579725558
2024-06-20 13:13:42.713596,248.76947240553
2024-06-20 13:13:43.713596,248.80439817264
2024-06-20 13:13:44.713596,248.774987104219
2024-06-20 13:13:45.713596,248.848515762155
2024-06-20 13:13:46.713596,248.789693625312
2024-06-20 13:13:47.713596,248.839325913516
2024-06-20 13:13:48.713596,248.76579725558
2024-06-20 13:13:49.713596,248.848515762155
2024-06-20 13:13:50.713596,248.795208324001
2024-06-20 13:13:51.713596,248.811752420069
2024-06-20 13:13:52.713596,248.692268597644
2024-06-20 13:13:53.713596,248.822781817448
2024-06-20 13:13:54.713596,248.76579725558
2024-06-20 13:13:55.713596,248.859545159533
2024-06-20 13:13:56.713596,248.793368775262
2024-06-20 13:13:57.713596,248.865059858222
2024-06-20 13:13:58.713596,248.762120131865
2024-06-20 13:13:59.713596,248.811752420069
2024-06-20 13:14:00.713596,248.743738460823
2024-06-20 13:14:01.713596,248.857707584558
2024-06-20 13:14:02.713596,248.791531200287
2024-06-20 13:14:03.713596,248.84116348849
2024-06-20 13:14:04.713596,248.815427570019
2024-06-20 13:14:05.713596,248.848515762155
2024-06-20 13:14:06.713596,248.776826652959
2024-06-20 13:14:07.713596,248.734546638419
2024-06-20 13:14:08.713596,248.877926830576
2024-06-20 13:14:09.713596,248.84483863844
2024-06-20 13:14:10.713596,248.850353337129
2024-06-20 13:14:11.713596,248.774987104219
2024-06-20 13:14:12.713596,248.857707584558
2024-06-20 13:14:13.713596,248.767634830555
2024-06-20 13:14:14.713596,248.84116348849
2024-06-20 13:14:15.713596,248.76579725558
2024-06-20 13:14:16.713596,248.843001063465
2024-06-20 13:14:17.713596,248.800723022691
2024-06-20 13:14:18.713596,248.817267118758
2024-06-20 13:14:19.713596,248.784178926623
2024-06-20 13:14:20.713596,248.811752420069
2024-06-20 13:14:21.713596,248.839325913516
2024-06-20 13:14:22.713596,248.774987104219
2024-06-20 13:14:23.713596,248.855868035819
2024-06-20 13:14:24.713596,248.72903193973
2024-06-20 13:14:25.713596,248.828296516137
2024-06-20 13:14:26.713596,248.800723022691
2024-06-20 13:14:27.713596,248.879766379316
2024-06-20 13:14:28.713596,248.830134091112
2024-06-20 13:14:29.713596,248.898148050358
2024-06-20 13:14:30.713596,248.76579725558
2024-06-20 13:14:31.713596,248.876089255601
2024-06-20 13:14:32.713596,248.826456967397
2024-06-20 13:14:33.713596,248.896310475383
2024-06-20 13:14:34.713596,248.837486364776
2024-06-20 13:14:35.713596,248.833811214826
2024-06-20 13:14:36.713596,248.80991287133
2024-06-20 13:14:37.713596,248.831971666087
2024-06-20 13:14:38.713596,248.911015022712
2024-06-20 13:14:39.713596,248.789693625312
2024-06-20 13:14:40.713596,248.813589995044
2024-06-20 13:14:41.713596,248.84667818718
2024-06-20 13:14:42.713596,248.80623772138
2024-06-20 13:14:43.713596,248.802560597665
2024-06-20 13:14:44.713596,248.774987104219
2024-06-20 13:14:45.713596,248.831971666087
2024-06-20 13:14:46.713596,248.771311954269
2024-06-20 13:14:47.713596,248.907337898997
2024-06-20 13:14:48.713596,248.80623772138
2024-06-20 13:14:49.713596,248.848515762155
2024-06-20 13:14:50.713596,248.820942268708
2024-06-20 13:14:51.713596,248.843001063465
2024-06-20 13:14:52.713596,248.756605433176
2024-06-20 13:14:53.713596,248.861382734508
2024-06-20 13:14:54.713596,248.784178926623
2024-06-20 13:14:55.713596,248.808075296355
2024-06-20 13:14:56.713596,248.819104693733
2024-06-20 13:14:57.713596,248.800723022691
2024-06-20 13:14:58.713596,248.837486364776
2024-06-20 13:14:59.713596,248.837486364776
2024-06-20 13:15:00.713596,248.865059858222
2024-06-20 13:15:01.713596,248.828296516137
2024-06-20 13:15:02.713596,248.808075296355
2024-06-20 13:15:03.764253,248.782341351648
2024-06-20 13:15:04.764241,248.828296516137
2024-06-20 13:15:05.764841,248.892633351669
2024-06-20 13:15:06.764272,248.778664227933
2024-06-20 13:15:07.764804,248.888956227955
2024-06-20 13:15:08.764397,248.80439817264
2024-06-20 13:15:09.764323,248.911015022712
2024-06-20 13:15:10.764952,248.787854076572
2024-06-20 13:15:11.764737,248.797045898976
2024-06-20 13:15:12.764984,248.901823200308
2024-06-20 13:15:13.764748,248.88711865298
2024-06-20 13:15:14.764545,248.830134091112
2024-06-20 13:15:15.765004,248.84667818718
2024-06-20 13:15:16.764511,248.84116348849
2024-06-20 13:15:17.765099,248.837486364776
2024-06-20 13:15:18.765095,248.874251680626
2024-06-20 13:15:19.765132,248.828296516137
2024-06-20 13:15:20.764535,248.874251680626
2024-06-20 13:15:21.765193,248.905500324022
2024-06-20 13:15:22.764611,248.843001063465
2024-06-20 13:15:23.765208,248.916529721401
2024-06-20 13:15:24.765219,248.822781817448
2024-06-20 13:15:25.764662,248.909177447737
2024-06-20 13:15:26.764897,248.822781817448
2024-06-20 13:15:27.764724,248.872412131887
2024-06-20 13:15:28.765292,248.793368775262
2024-06-20 13:15:29.765322,248.855868035819
2024-06-20 13:15:30.764770,248.850353337129
2024-06-20 13:15:31.773356,248.877926830576
2024-06-20 13:15:32.773392,248.786016501598
2024-06-20 13:15:33.773424,248.84483863844
2024-06-20 13:15:34.773402,248.826456967397
2024-06-20 13:15:35.773108,248.780501802908
2024-06-20 13:15:36.773465,248.828296516137
2024-06-20 13:15:37.773484,248.911015022712
2024-06-20 13:15:38.773534,248.800723022691
